CustomerID,Country,PreferredCountry,Profession,Age,AgeBand,FamilySize,MaritalStatus,Education,FirstPurchaseDate,LastPurchaseDate,CustomerLifespanDays,Recency,Frequency,Monetary,AvgBasketValue,AvgItemsPerOrder,TotalQuantity,UniqueProductsPurchased,PreferredTimeOfDay,PreferredWeekday,PreferredPriceBand,PreferredBasketType,R_Score,F_Score,M_Score,RFM_Total,RFM_Score,Segment,SpendingBand,FrequencyBand
17331,United Kingdom,United Kingdom,Pharmacist,52,45-54,5,Married,Postgrad,2011-08-08T11:55:00Z,2011-08-08T11:55:00Z,0,124.03819444444444,1,175.2,175.2,16,16,1,Morning,Monday,High,Medium Basket,4,2,1,7,421,Promising,Low Value,One-Time
17333,United Kingdom,United Kingdom,Pharmacist,41,35-44,4,Widow,Postgrad,2011-09-15T10:11:00Z,2011-09-15T10:11:00Z,0,86.11041666666667,1,494.25,494.25,375,375,28,Morning,Thursday,Mid,Medium Basket,4,2,3,9,423,Potential Loyalists,Low Value,One-Time
17334,United Kingdom,United Kingdom,Doctor,39,35-44,5,Widow,Postgrad,2011-02-04T09:03:00Z,2011-02-10T14:59:00Z,6.247222222222222,302.91041666666666,2,307.02,153.51,157.5,315,11,Morning,Friday,Mid,Large Basket,5,3,2,10,532,Potential Loyalists,Low Value,Occasional
17337,United Kingdom,United Kingdom,Pharmacist,30,25-34,4,Widow,Postgrad,2011-02-02T17:06:00Z,2011-07-11T14:55:00Z,158.90902777777777,151.91319444444446,4,2027.8700000000001,506.96750000000003,317.25,1269,421,Evening,Wednesday,Mid,Single Item,4,4,4,12,444,Champions,High Value,Occasional
17338,United Kingdom,United Kingdom,Unknown,55,55+,3,Married,Undergrad,2010-12-13T12:57:00Z,2011-11-22T14:23:00Z,344.0597222222222,17.935416666666665,8,6643.93,830.49125,391,3128,389,Afternoon,Monday,Mid,Small Basket,2,5,5,12,255,At Risk,Premium Value,Frequent
17339,United Kingdom,United Kingdom,Pharmacist,48,45-54,3,Married,Postgrad,2010-12-09T14:44:00Z,2011-09-06T13:29:00Z,270.9479166666667,94.97291666666666,2,243.36,121.68,76,152,9,Afternoon,Tuesday,Mid,Small Basket,4,3,1,8,431,Needs Attention,Low Value,Occasional
17340,United Kingdom,United Kingdom,Unknown,48,45-54,5,Single,Postgrad,2010-12-08T15:56:00Z,2011-11-10T10:45:00Z,336.7840277777778,30.086805555555557,11,12353.29,1123.0263636363636,542.4545454545455,5967,229,Afternoon,Thursday,Mid,Medium Basket,2,5,5,12,255,At Risk,Premium Value,Frequent
17341,United Kingdom,United Kingdom,Doctor,45,45-54,4,Widow,Postgrad,2010-12-08T12:46:00Z,2011-07-06T12:33:00Z,209.9909722222222,157.01180555555555,3,780.51,260.17,162.66666666666666,488,147,Afternoon,Wednesday,Mid,Single Item,4,4,3,11,443,Loyal Customers,Medium Value,Occasional
17343,United Kingdom,United Kingdom,Doctor,48,45-54,5,Married,Postgrad,2010-12-19T15:07:00Z,2010-12-19T15:07:00Z,0,355.90486111111113,1,193.64,193.64,56,56,17,Afternoon,Sunday,Mid,Single Item,5,2,1,8,521,Promising,Low Value,One-Time
17344,United Kingdom,United Kingdom,Pharmacist,49,45-54,4,Married,Postgrad,2011-10-24T12:56:00Z,2011-10-24T12:56:00Z,0,46.99583333333333,1,160.57,160.57,66,66,31,Afternoon,Monday,Mid,Single Item,3,2,1,6,321,Promising,Low Value,One-Time
17345,United Kingdom,United Kingdom,Pharmacist,50,45-54,5,Married,Postgrad,2011-05-27T12:26:00Z,2011-11-24T15:03:00Z,181.10902777777778,15.907638888888888,4,537.74,134.435,86.5,346,70,Afternoon,Thursday,Mid,Single Item,2,4,3,9,243,At Risk,Medium Value,Occasional
17346,United Kingdom,United Kingdom,Unknown,67,55+,1,Married,Postgrad,2010-12-01T14:34:00Z,2011-12-06T12:18:00Z,369.90555555555557,4.022222222222222,15,2676.56,178.43733333333333,110.46666666666667,1657,299,Afternoon,Thursday,Mid,Single Item,1,5,5,11,155,At Risk,High Value,Frequent
17347,United Kingdom,United Kingdom,Unknown,58,55+,5,Single,Undergrad,2011-09-14T13:12:00Z,2011-09-14T13:12:00Z,0,86.98472222222222,1,228.96,228.96,216,216,1,Afternoon,Wednesday,Mid,Large Basket,4,2,1,7,421,Promising,Low Value,One-Time
17348,United Kingdom,United Kingdom,Doctor,39,35-44,4,Married,Postgrad,2011-02-15T10:49:00Z,2011-11-25T11:25:00Z,283.025,15.059027777777779,5,1159.52,231.904,280.2,1401,180,Morning,Friday,Mid,Single Item,2,4,4,10,244,At Risk,Medium Value,Occasional
17349,United Kingdom,United Kingdom,Pharmacist,48,45-54,4,Married,Postgrad,2011-06-13T14:29:00Z,2011-06-13T14:29:00Z,0,179.93125,1,110.75,110.75,112,112,8,Afternoon,Monday,Mid,Medium Basket,5,2,1,8,521,Promising,Low Value,One-Time
17350,United Kingdom,United Kingdom,Engineer,37,35-44,2,Single,Undergrad,2011-10-19T16:05:00Z,2011-12-01T15:47:00Z,42.9875,8.877083333333333,4,1286.07,321.5175,198.75,795,66,Afternoon,Tuesday,Mid,Medium Basket,1,4,4,9,144,At Risk,Medium Value,Occasional
17351,United Kingdom,United Kingdom,Doctor,40,35-44,3,Widow,Postgrad,2011-03-11T16:05:00Z,2011-11-03T18:45:00Z,237.11111111111111,36.75347222222222,3,587.15,195.71666666666667,37.666666666666664,113,22,Evening,Thursday,High,Small Basket,3,4,3,10,343,Loyal Customers,Medium Value,Occasional
17353,United Kingdom,United Kingdom,Pharmacist,51,45-54,3,Widow,Postgrad,2011-07-08T16:17:00Z,2011-08-02T17:19:00Z,25.043055555555554,129.81319444444443,2,1740,870,600,1200,5,Afternoon,Friday,Mid,Large Basket,4,3,4,11,434,Potential Loyalists,Medium Value,Occasional
17354,United Kingdom,United Kingdom,Pharmacist,39,35-44,5,Married,Postgrad,2011-10-20T10:34:00Z,2011-10-20T10:34:00Z,0,51.09444444444444,1,1393.06,1393.06,1006,1006,15,Morning,Thursday,Mid,Large Basket,3,2,4,9,324,Promising,Medium Value,One-Time
17356,United Kingdom,United Kingdom,Doctor,48,45-54,3,Married,Postgrad,2011-02-01T11:07:00Z,2011-02-01T11:07:00Z,0,312.07152777777776,1,178.22,178.22,166,166,19,Morning,Tuesday,Low,Medium Basket,5,2,1,8,521,Promising,Low Value,One-Time
17357,United Kingdom,United Kingdom,Pharmacist,46,45-54,4,Widow,Postgrad,2011-11-15T16:29:00Z,2011-11-15T16:30:00Z,6.944444444444445e-4,24.84722222222222,2,388.14,194.07,76.5,153,41,Afternoon,Tuesday,Mid,Single Item,2,3,2,7,232,Needs Attention,Low Value,Occasional
17358,United Kingdom,United Kingdom,Unknown,42,35-44,1,Divorced,Postgrad,2010-12-19T14:16:00Z,2011-02-09T16:57:00Z,52.111805555555556,303.8284722222222,2,365.85,182.925,101,202,55,Afternoon,Sunday,Mid,Single Item,5,3,2,10,532,Potential Loyalists,Low Value,Occasional
17359,United Kingdom,United Kingdom,Pharmacist,34,25-34,4,Widow,Postgrad,2011-11-28T14:37:00Z,2011-11-28T14:37:00Z,0,11.925694444444444,1,127.86,127.86,161,161,13,Afternoon,Monday,Low,Single Item,1,2,1,4,121,Lost,Low Value,One-Time
17360,United Kingdom,United Kingdom,Doctor,38,35-44,4,Widow,Postgrad,2011-06-08T17:09:00Z,2011-11-22T13:11:00Z,166.8347222222222,17.985416666666666,3,585.79,195.26333333333332,111.66666666666667,335,113,Afternoon,Tuesday,Mid,Single Item,2,4,3,9,243,At Risk,Medium Value,Occasional
17361,United Kingdom,United Kingdom,Doctor,50,45-54,4,Married,Postgrad,2011-02-21T09:55:00Z,2011-10-21T15:43:00Z,242.24166666666667,49.87986111111111,3,488.2,162.73333333333332,52.333333333333336,157,26,Afternoon,Monday,Mid,Single Item,3,4,2,9,342,Loyal Customers,Low Value,Occasional
17362,United Kingdom,United Kingdom,Pharmacist,33,25-34,4,Married,Postgrad,2011-02-03T10:26:00Z,2011-04-14T14:43:00Z,70.17847222222223,239.92152777777778,2,312.23,156.115,95.5,191,30,Afternoon,Thursday,Mid,Small Basket,5,3,2,10,532,Potential Loyalists,Low Value,Occasional
17364,United Kingdom,United Kingdom,Pharmacist,39,35-44,3,Married,Postgrad,2011-01-12T16:57:00Z,2011-12-09T09:00:00Z,330.66875,1.1597222222222223,11,4481.18,407.38000000000005,245.54545454545453,2701,288,Afternoon,Friday,Mid,Small Basket,1,5,5,11,155,At Risk,High Value,Frequent
17365,United Kingdom,United Kingdom,Doctor,50,45-54,3,Married,Postgrad,2011-01-11T12:11:00Z,2011-11-27T12:13:00Z,320.00138888888887,13.025694444444444,8,4801.56,600.195,597.125,4777,278,Afternoon,Tuesday,Mid,Medium Basket,1,5,5,11,155,At Risk,High Value,Frequent
17367,United Kingdom,United Kingdom,Pharmacist,40,35-44,3,Married,Postgrad,2011-04-15T14:21:00Z,2011-04-15T14:21:00Z,0,238.93680555555557,1,168.4,168.4,150,150,33,Afternoon,Friday,Mid,Small Basket,5,2,1,8,521,Promising,Low Value,One-Time
17368,United Kingdom,United Kingdom,Doctor,43,35-44,3,Married,Postgrad,2011-01-06T11:57:00Z,2011-11-16T15:26:00Z,314.1451388888889,23.891666666666666,8,1912.67,239.08375,173.875,1391,93,Afternoon,Thursday,Mid,Single Item,2,5,4,11,254,At Risk,Medium Value,Frequent
17370,United Kingdom,United Kingdom,Unknown,64,55+,3,Single,Postgrad,2011-06-23T11:50:00Z,2011-09-28T10:14:00Z,96.93333333333334,73.10833333333333,4,446.18,111.545,135,540,31,Afternoon,Thursday,Mid,Medium Basket,4,4,2,10,442,Loyal Customers,Low Value,Occasional
17371,United Kingdom,United Kingdom,Unknown,52,45-54,4,Divorced,Postgrad,2010-12-13T15:20:00Z,2011-11-22T13:30:00Z,343.9236111111111,17.97222222222222,3,423.89,141.29666666666665,50.666666666666664,152,83,Afternoon,Tuesday,Mid,Single Item,2,4,2,8,242,Needs Attention,Low Value,Occasional
17372,United Kingdom,United Kingdom,Pharmacist,42,35-44,3,Widow,Postgrad,2010-12-12T12:00:00Z,2011-10-30T11:37:00Z,321.9840277777778,41.050694444444446,8,1342.68,167.835,93.625,749,215,Afternoon,Sunday,Mid,Small Basket,3,5,4,12,354,Loyal Customers,Medium Value,Frequent
17373,United Kingdom,United Kingdom,Unknown,39,35-44,1,Single,Undergrad,2011-01-31T11:46:00Z,2011-10-30T15:28:00Z,272.15416666666664,40.890277777777776,4,646.92,161.73,102,408,47,Afternoon,Thursday,Mid,Medium Basket,3,4,3,10,343,Loyal Customers,Medium Value,Occasional
17374,United Kingdom,United Kingdom,Pharmacist,47,45-54,4,Widow,Postgrad,2011-03-03T12:53:00Z,2011-05-05T09:05:00Z,62.84166666666667,219.15625,2,495.77,247.885,42.5,85,24,Morning,Thursday,High,Small Basket,5,3,3,11,533,Potential Loyalists,Low Value,Occasional
17375,United Kingdom,United Kingdom,Unknown,33,25-34,5,Married,Postgrad,2010-12-13T15:16:00Z,2011-05-24T15:45:00Z,162.02013888888888,199.87847222222223,3,400.1,133.36666666666667,122.33333333333333,367,63,Afternoon,Monday,Mid,Single Item,5,4,2,11,542,Loyal Customers,Low Value,Occasional
17376,United Kingdom,United Kingdom,Pharmacist,47,45-54,4,Married,Postgrad,2011-02-01T14:12:00Z,2011-09-30T12:36:00Z,240.93333333333334,71.00972222222222,2,203.2,101.6,43,86,23,Afternoon,Tuesday,Mid,Small Basket,3,3,1,7,331,Needs Attention,Low Value,Occasional
17377,United Kingdom,United Kingdom,Doctor,45,45-54,3,Married,Postgrad,2010-12-01T12:35:00Z,2011-11-16T11:17:00Z,349.9458333333333,24.064583333333335,20,4100.92,205.046,103.8,2076,190,Morning,Monday,Mid,Small Basket,2,5,5,12,255,At Risk,High Value,Highly Frequent
17379,United Kingdom,United Kingdom,Doctor,52,45-54,5,Married,Postgrad,2011-11-28T13:56:00Z,2011-11-28T13:56:00Z,0,11.954166666666667,1,404.66,404.66,663,663,71,Afternoon,Monday,Mid,Small Basket,1,2,2,5,122,Lost,Low Value,One-Time
17381,United Kingdom,United Kingdom,Doctor,47,45-54,4,Married,Postgrad,2010-12-02T12:58:00Z,2011-12-01T11:59:00Z,363.9590277777778,9.035416666666666,29,20275.61,699.1589655172414,884.448275862069,25649,40,Morning,Monday,Mid,Large Basket,1,5,5,11,155,At Risk,Premium Value,Highly Frequent
17382,United Kingdom,United Kingdom,Unknown,51,45-54,3,Divorced,Postgrad,2011-10-05T13:05:00Z,2011-10-05T13:05:00Z,0,65.98958333333333,1,65.4,65.4,25,25,2,Afternoon,Wednesday,High,Large Basket,3,2,1,6,321,Promising,Low Value,One-Time
17383,United Kingdom,United Kingdom,Pharmacist,31,25-34,5,Married,Postgrad,2011-12-05T17:36:00Z,2011-12-05T17:36:00Z,0,4.801388888888889,1,199.29,199.29,150,150,49,Evening,Monday,Mid,Single Item,1,2,1,4,121,Lost,Low Value,One-Time
17384,United Kingdom,United Kingdom,Pharmacist,39,35-44,3,Married,Postgrad,2011-05-04T16:07:00Z,2011-11-20T15:48:00Z,199.98680555555555,19.87638888888889,2,336.4,168.2,44,88,12,Afternoon,Sunday,Mid,Small Basket,2,3,2,7,232,Needs Attention,Low Value,Occasional
17385,United Kingdom,United Kingdom,Pharmacist,43,35-44,4,Married,Postgrad,2011-11-25T11:02:00Z,2011-11-25T11:02:00Z,0,15.075,1,261.11,261.11,201,201,42,Morning,Friday,Mid,Small Basket,2,2,2,6,222,Lost,Low Value,One-Time
17386,United Kingdom,United Kingdom,Doctor,51,45-54,5,Married,Postgrad,2011-06-27T12:11:00Z,2011-12-02T11:28:00Z,157.9701388888889,8.056944444444444,6,2686.42,447.7366666666667,317,1902,23,Morning,Friday,Mid,Large Basket,1,5,5,11,155,At Risk,High Value,Frequent
17387,United Kingdom,United Kingdom,Pharmacist,53,45-54,4,Widow,Postgrad,2011-11-06T11:25:00Z,2011-11-20T11:00:00Z,13.98263888888889,20.07638888888889,2,784.11,392.055,271,542,71,Morning,Sunday,Mid,Small Basket,2,3,3,8,233,At Risk,Medium Value,Occasional
17388,United Kingdom,United Kingdom,Unknown,50,45-54,3,Single,Undergrad,2011-02-25T12:28:00Z,2011-09-23T10:31:00Z,209.91875,78.09652777777778,4,1259.5600000000002,314.89000000000004,267,1068,13,Afternoon,Sunday,Mid,Medium Basket,4,4,4,12,444,Champions,Medium Value,Occasional
17389,United Kingdom,United Kingdom,Unknown,45,45-54,4,Single,Undergrad,2011-01-12T15:48:00Z,2011-12-09T09:38:00Z,330.74305555555554,1.1333333333333333,34,31833.68,936.2847058823529,223.88235294117646,7612,45,Afternoon,Thursday,Mid,Medium Basket,1,5,5,11,155,At Risk,Premium Value,Highly Frequent
17391,United Kingdom,United Kingdom,Pharmacist,32,25-34,4,Married,Postgrad,2011-06-28T12:21:00Z,2011-06-29T09:58:00Z,0.9006944444444445,164.11944444444444,2,508.8,254.4,240,480,2,Afternoon,Tuesday,Mid,Large Basket,4,3,3,10,433,Potential Loyalists,Medium Value,Occasional
17392,United Kingdom,United Kingdom,Doctor,30,25-34,4,Married,Postgrad,2010-12-16T19:04:00Z,2011-02-06T12:48:00Z,51.73888888888889,307.00138888888887,2,457.91,228.955,160,320,53,Evening,Thursday,Mid,Single Item,5,3,2,10,532,Potential Loyalists,Low Value,Occasional
17394,United Kingdom,United Kingdom,Pharmacist,46,45-54,4,Married,Postgrad,2011-05-04T13:22:00Z,2011-05-04T13:22:00Z,0,219.9777777777778,1,203.86999999999998,203.86999999999998,241,241,4,Afternoon,Wednesday,Mid,Medium Basket,5,2,1,8,521,Promising,Low Value,One-Time
17396,United Kingdom,United Kingdom,Doctor,40,35-44,5,Married,Postgrad,2010-12-03T09:45:00Z,2011-10-31T14:12:00Z,332.18541666666664,39.94305555555555,8,7330.8,916.35,250.625,2005,24,Morning,Thursday,Mid,Large Basket,3,5,5,13,355,Loyal Customers,Premium Value,Frequent
17397,United Kingdom,United Kingdom,Pharmacist,39,35-44,3,Married,Postgrad,2011-11-17T13:58:00Z,2011-11-17T14:08:00Z,0.006944444444444445,22.945833333333333,2,696.41,348.205,127,254,88,Afternoon,Thursday,Mid,Small Basket,2,3,3,8,233,At Risk,Medium Value,Occasional
17398,United Kingdom,United Kingdom,Doctor,50,45-54,5,Married,Postgrad,2011-03-29T13:04:00Z,2011-08-17T09:48:00Z,140.86388888888888,115.12638888888888,3,653.38,217.79333333333332,103.33333333333333,310,30,Afternoon,Tuesday,Mid,Small Basket,4,4,3,11,443,Loyal Customers,Medium Value,Occasional
17400,United Kingdom,United Kingdom,Unknown,38,35-44,2,Divorced,Postgrad,2010-12-21T17:16:00Z,2011-08-05T15:38:00Z,226.93194444444444,126.88333333333334,5,2129.96,425.992,219.4,1097,175,Evening,Friday,Mid,Small Basket,4,4,5,13,445,Champions,High Value,Occasional
17402,United Kingdom,United Kingdom,Doctor,32,25-34,5,Widow,Postgrad,2010-12-05T13:53:00Z,2011-12-05T10:15:00Z,364.8486111111111,5.107638888888889,13,2633.85,202.60384615384615,53.92307692307692,701,33,Afternoon,Sunday,Mid,Medium Basket,1,5,5,11,155,At Risk,High Value,Frequent
17403,United Kingdom,United Kingdom,Doctor,35,35-44,5,Widow,Postgrad,2011-11-03T15:18:00Z,2011-11-03T15:18:00Z,0,36.897222222222226,1,281.62,281.62,117,117,32,Afternoon,Thursday,Mid,Small Basket,3,2,2,7,322,Promising,Low Value,One-Time
17404,Sweden,Sweden,Unknown,30,25-34,3,Single,Undergrad,2010-12-14T13:28:00Z,2011-12-05T16:26:00Z,356.12361111111113,4.85,15,31906.82,2127.1213333333335,2183.2,32748,111,Morning,Monday,Low,Large Basket,1,5,5,11,155,At Risk,Premium Value,Frequent
17405,United Kingdom,United Kingdom,Doctor,42,35-44,3,Widow,Postgrad,2011-07-12T14:17:00Z,2011-12-08T17:12:00Z,149.12152777777777,1.8180555555555555,3,1031.41,343.80333333333334,242,726,77,Afternoon,Tuesday,Low,Medium Basket,1,4,4,9,144,At Risk,Medium Value,Occasional
17406,United Kingdom,United Kingdom,Pharmacist,45,45-54,5,Widow,Postgrad,2010-12-08T10:35:00Z,2011-01-10T15:07:00Z,33.18888888888889,333.90486111111113,3,2200.42,733.4733333333334,262.3333333333333,787,99,Afternoon,Monday,Mid,Small Basket,5,4,5,14,545,Champions,High Value,Occasional
17408,United Kingdom,United Kingdom,Doctor,33,25-34,3,Married,Postgrad,2011-06-29T12:53:00Z,2011-06-29T12:53:00Z,0,163.99791666666667,1,32.65,32.65,3,3,2,Afternoon,Wednesday,High,Single Item,4,2,1,7,421,Promising,Low Value,One-Time
17409,United Kingdom,United Kingdom,Unknown,52,45-54,4,Single,Postgrad,2011-04-05T16:42:00Z,2011-06-08T10:36:00Z,63.74583333333333,185.09305555555557,2,771.85,385.925,52.5,105,13,Morning,Wednesday,High,Medium Basket,5,3,3,11,533,Potential Loyalists,Medium Value,Occasional
17410,United Kingdom,United Kingdom,Doctor,37,35-44,4,Widow,Postgrad,2011-05-08T15:21:00Z,2011-11-23T15:46:00Z,199.01736111111111,16.877777777777776,5,1214.72,242.94400000000002,123.2,616,57,Afternoon,Wednesday,Mid,Medium Basket,2,4,4,10,244,At Risk,Medium Value,Occasional
17411,United Kingdom,United Kingdom,Unknown,40,35-44,1,Divorced,Undergrad,2011-03-23T13:44:00Z,2011-11-27T14:25:00Z,249.02847222222223,12.934027777777779,3,778.94,259.6466666666667,102,306,39,Afternoon,Sunday,Mid,Medium Basket,1,4,3,8,143,At Risk,Medium Value,Occasional
17412,United Kingdom,United Kingdom,Pharmacist,38,35-44,5,Married,Postgrad,2010-12-02T16:29:00Z,2011-12-07T11:36:00Z,369.7965277777778,3.051388888888889,7,1258.06,179.72285714285712,105.42857142857143,738,48,Afternoon,Wednesday,Mid,Medium Basket,1,5,4,10,154,At Risk,Medium Value,Frequent
17414,United Kingdom,United Kingdom,Business,29,25-34,4,Single,Undergrad,2011-06-08T11:43:00Z,2011-10-27T12:13:00Z,141.02083333333334,44.02569444444445,2,778,389,1050,2100,5,Morning,Wednesday,Low,Large Basket,3,3,3,9,333,Needs Attention,Medium Value,Occasional
17415,United Kingdom,United Kingdom,Pharmacist,51,45-54,5,Married,Postgrad,2011-09-21T12:50:00Z,2011-09-21T12:50:00Z,0,80,1,507.84,507.84,114,114,14,Afternoon,Wednesday,Mid,Medium Basket,4,2,3,9,423,Potential Loyalists,Medium Value,One-Time
17416,United Kingdom,United Kingdom,Pharmacist,33,25-34,3,Widow,Postgrad,2011-03-03T13:45:00Z,2011-11-10T12:47:00Z,251.9597222222222,30.002083333333335,7,6893.42,984.7742857142857,614.5714285714286,4302,186,Afternoon,Thursday,Mid,Medium Basket,2,5,5,12,255,At Risk,Premium Value,Frequent
17418,United Kingdom,United Kingdom,Pharmacist,51,45-54,5,Widow,Postgrad,2011-01-20T11:39:00Z,2011-10-28T13:00:00Z,281.05625,42.99305555555556,2,463.46000000000004,231.73000000000002,144.5,289,29,Afternoon,Friday,Mid,Medium Basket,3,3,2,8,332,Needs Attention,Low Value,Occasional
17419,United Kingdom,United Kingdom,Doctor,48,45-54,4,Widow,Postgrad,2010-12-07T15:03:00Z,2011-11-28T13:47:00Z,355.9472222222222,11.960416666666667,12,4226.57,352.21416666666664,156.33333333333334,1876,155,Afternoon,Tuesday,Mid,Medium Basket,1,5,5,11,155,At Risk,High Value,Frequent
17420,United Kingdom,United Kingdom,Doctor,53,45-54,4,Married,Postgrad,2010-12-01T09:56:00Z,2011-10-20T14:52:00Z,323.2055555555556,50.915277777777774,3,598.83,199.61,88.33333333333333,265,28,Afternoon,Tuesday,Mid,Medium Basket,3,4,3,10,343,Loyal Customers,Medium Value,Occasional
17422,United Kingdom,United Kingdom,Doctor,42,35-44,5,Widow,Postgrad,2011-02-16T14:44:00Z,2011-11-23T13:27:00Z,279.94652777777776,16.974305555555556,6,1979.37,329.895,375.5,2253,93,Afternoon,Wednesday,Mid,Medium Basket,2,5,4,11,254,At Risk,Medium Value,Frequent
17423,United Kingdom,United Kingdom,Doctor,52,45-54,5,Widow,Postgrad,2011-05-06T09:14:00Z,2011-10-24T13:36:00Z,171.18194444444444,46.96805555555556,2,698.41,349.205,229.5,459,26,Afternoon,Monday,Mid,Medium Basket,3,3,3,9,333,Needs Attention,Medium Value,Occasional
17425,United Kingdom,United Kingdom,Unknown,63,55+,2,Divorced,Postgrad,2011-10-10T11:37:00Z,2011-11-20T15:30:00Z,41.16180555555555,19.88888888888889,2,759.17,379.585,203.5,407,42,Morning,Monday,Mid,Medium Basket,2,3,3,8,233,At Risk,Medium Value,Occasional
17426,United Kingdom,United Kingdom,Pharmacist,41,35-44,5,Widow,Postgrad,2011-03-02T16:34:00Z,2011-12-01T18:07:00Z,274.06458333333336,8.779861111111112,6,5037.26,839.5433333333334,515.6666666666666,3094,179,Afternoon,Friday,Mid,Medium Basket,1,5,5,11,155,At Risk,Premium Value,Frequent
17427,United Kingdom,United Kingdom,Pharmacist,48,45-54,3,Married,Postgrad,2011-09-29T11:29:00Z,2011-09-29T11:29:00Z,0,72.05625,1,100.8,100.8,34,34,2,Morning,Thursday,High,Large Basket,3,2,1,6,321,Promising,Low Value,One-Time
17428,United Kingdom,United Kingdom,Pharmacist,33,25-34,3,Widow,Postgrad,2010-12-06T09:37:00Z,2011-12-09T09:45:00Z,368.00555555555553,1.1284722222222223,28,17256.85,616.3160714285714,338.35714285714283,9474,252,Morning,Tuesday,Mid,Medium Basket,1,5,5,11,155,At Risk,Premium Value,Highly Frequent
17429,United Kingdom,United Kingdom,Unknown,58,55+,4,Divorced,Postgrad,2011-05-05T09:53:00Z,2011-08-03T13:22:00Z,90.1451388888889,128.9777777777778,3,524.92,174.97333333333333,208,624,36,Afternoon,Thursday,Low,Medium Basket,4,4,3,11,443,Loyal Customers,Medium Value,Occasional
17430,United Kingdom,United Kingdom,Doctor,36,35-44,4,Widow,Postgrad,2010-12-09T13:05:00Z,2011-11-07T09:24:00Z,332.8465277777778,33.143055555555556,2,265.76,132.88,95,190,14,Morning,Monday,Mid,Medium Basket,3,3,2,8,332,Needs Attention,Low Value,Occasional
17431,United Kingdom,United Kingdom,Doctor,52,45-54,4,Widow,Postgrad,2011-01-30T14:36:00Z,2011-01-30T14:36:00Z,0,313.9263888888889,1,403.3,403.3,292,292,41,Afternoon,Sunday,Mid,Small Basket,5,2,2,9,522,Potential Loyalists,Low Value,One-Time
17432,United Kingdom,United Kingdom,Doctor,43,35-44,3,Widow,Postgrad,2011-11-02T17:30:00Z,2011-11-21T17:33:00Z,19.002083333333335,18.803472222222222,2,365.76,182.88,103.5,207,44,Evening,Monday,Mid,Small Basket,2,3,2,7,232,Needs Attention,Low Value,Occasional
17433,United Kingdom,United Kingdom,Engineer,28,25-34,3,Married,Postgrad,2011-09-12T14:24:00Z,2011-09-12T14:24:00Z,0,88.93472222222222,1,303.16,303.16,185,185,53,Afternoon,Monday,Mid,Small Basket,4,2,2,8,422,Potential Loyalists,Low Value,One-Time
17434,United Kingdom,United Kingdom,Unknown,66,55+,3,Divorced,Postgrad,2011-09-15T13:54:00Z,2011-12-07T13:16:00Z,82.97361111111111,2.9819444444444443,7,2373.82,339.1171428571429,241.85714285714286,1693,100,Afternoon,Wednesday,Mid,Medium Basket,1,5,5,11,155,At Risk,High Value,Frequent
17436,United Kingdom,United Kingdom,Pharmacist,30,25-34,5,Widow,Postgrad,2011-04-27T11:33:00Z,2011-12-08T12:30:00Z,225.03958333333333,2.013888888888889,2,216.3,108.15,45,90,7,Afternoon,Thursday,Mid,Medium Basket,1,3,1,5,131,Needs Attention,Low Value,Occasional
17438,United Kingdom,United Kingdom,Pharmacist,31,25-34,3,Married,Postgrad,2011-03-31T10:26:00Z,2011-03-31T10:26:00Z,0,254.1,1,388.45000000000005,388.45000000000005,103,103,17,Morning,Thursday,Mid,Small Basket,5,2,2,9,522,Potential Loyalists,Low Value,One-Time
17440,United Kingdom,United Kingdom,Unknown,18,18-24,1,Divorced,Undergrad,2011-04-06T12:05:00Z,2011-07-06T11:54:00Z,90.99236111111111,157.0388888888889,3,186.42000000000002,62.14000000000001,82,246,3,Afternoon,Wednesday,Low,Large Basket,4,4,1,9,441,Loyal Customers,Low Value,Occasional
17442,United Kingdom,United Kingdom,Doctor,39,35-44,3,Widow,Postgrad,2011-02-22T13:02:00Z,2011-11-03T09:17:00Z,253.84375,37.14791666666667,6,2248.56,374.76,249.33333333333334,1496,96,Afternoon,Tuesday,Mid,Medium Basket,3,5,5,13,355,Loyal Customers,High Value,Frequent
17443,Canada,Canada,Teacher,34,25-34,3,Married,Postgrad,2011-05-04T10:47:00Z,2011-05-04T10:47:00Z,0,220.08541666666667,1,534.24,534.24,504,504,1,Morning,Wednesday,Mid,Large Basket,5,2,3,10,523,Potential Loyalists,Medium Value,One-Time
17444,Canada,Canada,Doctor,30,25-34,3,Widow,Postgrad,2011-06-20T09:04:00Z,2011-07-15T12:05:00Z,25.125694444444445,148.03125,3,2940.04,980.0133333333333,706.3333333333334,2119,132,Morning,Monday,Mid,Medium Basket,4,4,5,13,445,Champions,High Value,Occasional
17446,United Kingdom,United Kingdom,Pharmacist,35,35-44,3,Married,Postgrad,2011-02-02T14:40:00Z,2011-06-16T10:42:00Z,133.8347222222222,177.0888888888889,2,120.89999999999999,60.449999999999996,99,198,6,Afternoon,Wednesday,Low,Large Basket,4,3,1,8,431,Needs Attention,Low Value,Occasional
17447,United Kingdom,United Kingdom,Pharmacist,48,45-54,4,Widow,Postgrad,2011-09-29T10:10:00Z,2011-10-30T14:18:00Z,31.17222222222222,40.93888888888889,2,541.53,270.765,221.5,443,33,Morning,Thursday,Mid,Medium Basket,3,3,3,9,333,Needs Attention,Medium Value,Occasional
