CustomerID,Country,PreferredCountry,Profession,Age,AgeBand,FamilySize,MaritalStatus,Education,FirstPurchaseDate,LastPurchaseDate,CustomerLifespanDays,Recency,Frequency,Monetary,AvgBasketValue,AvgItemsPerOrder,TotalQuantity,UniqueProductsPurchased,PreferredTimeOfDay,PreferredWeekday,PreferredPriceBand,PreferredBasketType,R_Score,F_Score,M_Score,RFM_Total,RFM_Score,Segment,SpendingBand,FrequencyBand,Cluster,PC1,PC2,ClusterLabel
16719,United Kingdom,United Kingdom,Pharmacist,46,45-54,3,Married,Postgrad,2010-12-06T12:06:00Z,2011-11-25T09:27:00Z,353.88958333333335,15.140972222222222,7,1790.42,255.77428571428572,172,1204,107,Morning,Monday,Mid,Small Basket,2,5,4,11,254,At Risk,Medium Value,Frequent,3,2.0148792566843188,-0.918482486685218,Recently Active
16720,United Kingdom,United Kingdom,Doctor,49,45-54,3,Married,Postgrad,2011-11-13T16:22:00Z,2011-11-13T16:22:00Z,0,26.852777777777774,1,155.24,155.24,182,182,25,Afternoon,Sunday,Low,Single Item,2,2,1,5,221,Lost,Low Value,One-Time,2,-1.499049716916196,-0.43998695796166193,Dormant / Churn Risk
16721,United Kingdom,United Kingdom,Doctor,34,25-34,3,Married,Postgrad,2011-03-22T16:08:00Z,2011-03-22T16:08:00Z,0,262.8625,1,292.47,292.47,172,172,37,Afternoon,Tuesday,Mid,Small Basket,5,2,2,9,522,Potential Loyalists,Low Value,One-Time,2,-1.5675216166100912,0.7743659994641087,Dormant / Churn Risk
16722,United Kingdom,United Kingdom,Pharmacist,48,45-54,3,Widow,Postgrad,2010-12-06T12:59:00Z,2011-11-22T13:28:00Z,351.0201388888889,17.97361111111111,13,4730.81,363.9084615384615,384.6923076923077,5001,96,Morning,Wednesday,Low,Large Basket,2,5,5,12,255,At Risk,High Value,Frequent,3,3.198722344473627,-0.5145917873228555,Recently Active
16723,United Kingdom,United Kingdom,Doctor,53,45-54,4,Widow,Postgrad,2011-08-24T11:31:00Z,2011-09-09T13:01:00Z,16.0625,91.99236111111112,2,589.15,294.575,199.5,399,37,Morning,Wednesday,Mid,Small Basket,4,3,3,10,433,Potential Loyalists,Medium Value,Occasional,4,-0.4477066752015511,0.324954012954725,Regular Customers
16725,United Kingdom,United Kingdom,Doctor,48,45-54,4,Widow,Postgrad,2010-12-03T16:02:00Z,2011-02-10T16:52:00Z,69.03472222222223,302.83194444444445,7,781.02,111.57428571428572,42,294,110,Afternoon,Wednesday,Mid,Single Item,5,5,3,13,553,Loyal Customers,Medium Value,Frequent,2,-0.7243343677041482,-0.19514951287849577,Dormant / Churn Risk
16726,United Kingdom,United Kingdom,Unknown,60,55+,4,Single,Postgrad,2010-12-13T13:28:00Z,2011-11-13T14:53:00Z,335.05902777777777,26.914583333333333,5,1382.02,276.404,195.4,977,121,Afternoon,Sunday,Mid,Small Basket,2,4,4,10,244,At Risk,Medium Value,Occasional,3,1.7562760777271724,-0.7558183982321018,Recently Active
16727,United Kingdom,United Kingdom,Pharmacist,33,25-34,5,Widow,Postgrad,2010-12-10T13:48:00Z,2010-12-10T13:48:00Z,0,364.95972222222224,1,272.82,272.82,177,177,41,Afternoon,Friday,Mid,Small Basket,5,2,2,9,522,Potential Loyalists,Low Value,One-Time,2,-1.8673049079759594,1.0285286072893816,Dormant / Churn Risk
16728,United Kingdom,United Kingdom,Consultant,29,25-34,3,Single,Postgrad,2011-03-20T13:28:00Z,2011-10-24T14:36:00Z,218.04722222222225,46.92638888888889,4,1054.67,263.6675,169.25,677,218,Afternoon,Sunday,Mid,Single Item,3,4,4,11,344,Loyal Customers,Medium Value,Occasional,3,1.286566346869496,-0.5291186022954573,Recently Active
16729,United Kingdom,United Kingdom,Pharmacist,44,35-44,5,Married,Postgrad,2011-04-12T14:22:00Z,2011-11-01T14:29:00Z,203.0048611111111,38.93125,21,7239.92,344.7580952380952,275.3809523809524,5783,234,Afternoon,Tuesday,Mid,Small Basket,3,5,5,13,355,Loyal Customers,Premium Value,Highly Frequent,3,3.525798531002127,-0.458563488991062,Recently Active
16730,United Kingdom,United Kingdom,Pharmacist,50,45-54,5,Widow,Postgrad,2011-01-24T14:01:00Z,2011-10-18T14:11:00Z,267.00694444444446,52.94375,3,743.11,247.70333333333335,331.3333333333333,994,75,Afternoon,Tuesday,Low,Small Basket,3,4,3,10,343,Loyal Customers,Medium Value,Occasional,4,0.9842893651574096,-0.475010578121334,Regular Customers
16732,United Kingdom,United Kingdom,Doctor,47,45-54,3,Married,Postgrad,2011-11-08T09:54:00Z,2011-11-08T09:54:00Z,0,32.12222222222222,1,603.75,603.75,317,317,28,Morning,Tuesday,Mid,Medium Basket,2,2,3,7,223,Big Spenders Lost,Medium Value,One-Time,4,-0.2278370913630317,0.8060382401685515,Regular Customers
16734,United Kingdom,United Kingdom,Pharmacist,52,45-54,4,Married,Postgrad,2011-08-17T15:00:00Z,2011-10-18T13:44:00Z,61.94722222222222,52.9625,3,650.51,216.83666666666667,115.33333333333331,346,44,Afternoon,Wednesday,Mid,Small Basket,3,4,3,10,343,Loyal Customers,Medium Value,Occasional,4,-0.24805160073889254,-0.22422762523476927,Regular Customers
16735,United Kingdom,United Kingdom,Unknown,58,55+,5,Married,Postgrad,2011-01-09T12:53:00Z,2011-09-22T11:49:00Z,255.95555555555555,79.0423611111111,5,2300.56,460.112,314.6,1573,88,Afternoon,Sunday,Mid,Medium Basket,4,4,5,13,445,Champions,High Value,Occasional,3,1.8390813857331474,0.14776763382501085,Recently Active
16737,United Kingdom,United Kingdom,Unknown,47,45-54,3,Divorced,Postgrad,2011-10-17T13:03:00Z,2011-10-17T13:03:00Z,0,53.990972222222226,1,417.6,417.6,288,288,1,Afternoon,Monday,Mid,Large Basket,3,2,2,7,322,Promising,Low Value,One-Time,2,-1.5370750453836914,0.7826302116848827,Dormant / Churn Risk
16738,United Kingdom,United Kingdom,Artist,31,25-34,2,Divorced,Undergrad,2011-02-15T09:46:00Z,2011-02-15T09:46:00Z,0,298.1277777777778,1,3.75,3.75,3,3,1,Morning,Tuesday,Mid,Small Basket,5,2,1,8,521,Promising,Low Value,One-Time,2,-7.178667047024588,-2.6816917577981925,Dormant / Churn Risk
16739,United Kingdom,United Kingdom,Doctor,51,45-54,3,Widow,Postgrad,2011-06-16T09:17:00Z,2011-06-16T09:17:00Z,0,177.14791666666667,1,323,323,172,172,13,Morning,Thursday,Mid,Medium Basket,4,2,2,8,422,Potential Loyalists,Low Value,One-Time,2,-1.5926294359312096,0.6802629628630308,Dormant / Churn Risk
16742,United Kingdom,United Kingdom,Business,32,25-34,3,Married,Postgrad,2011-10-24T12:02:00Z,2011-10-24T12:02:00Z,0,47.03333333333333,1,464.9,464.9,1,1,1,Afternoon,Monday,Premium,Single Item,3,2,2,7,322,Promising,Low Value,One-Time,2,-3.127136878462723,0.31322000524289617,Dormant / Churn Risk
16743,United Kingdom,United Kingdom,Unknown,49,45-54,5,Single,Undergrad,2010-12-16T12:15:00Z,2011-11-10T13:13:00Z,329.04027777777776,29.98402777777778,7,2238.09,319.7271428571429,292.42857142857144,2047,89,Afternoon,Thursday,Mid,Medium Basket,2,5,5,12,255,At Risk,High Value,Frequent,3,2.1988142167742653,-0.5090653187569147,Recently Active
16744,United Kingdom,United Kingdom,Pharmacist,36,35-44,3,Widow,Postgrad,2011-06-19T15:13:00Z,2011-11-28T13:06:00Z,161.91180555555556,11.988888888888887,7,1304.76,186.3942857142857,115,805,198,Afternoon,Sunday,Mid,Single Item,1,5,4,10,154,At Risk,Medium Value,Frequent,3,1.3086241114505097,-0.8342350394838646,Recently Active
16745,United Kingdom,United Kingdom,Pharmacist,36,35-44,5,Widow,Postgrad,2011-02-01T11:31:00Z,2011-09-14T11:58:00Z,225.01875,87.03611111111111,17,7194.3,423.1941176470588,396.1764705882353,6735,148,Afternoon,Thursday,Mid,Small Basket,4,5,5,14,455,Champions,Premium Value,Highly Frequent,3,3.2731028121573615,0.024426533750474905,Recently Active
16746,United Kingdom,United Kingdom,Doctor,35,35-44,4,Married,Postgrad,2010-12-16T11:43:00Z,2011-12-05T12:33:00Z,354.03472222222223,5.011805555555555,18,6697.66,372.09222222222223,259.1666666666667,4665,234,Afternoon,Sunday,Mid,Medium Basket,1,5,5,11,155,At Risk,Premium Value,Highly Frequent,3,3.8577119779034104,-0.8155469076274169,Recently Active
16747,United Kingdom,United Kingdom,Doctor,44,35-44,3,Married,Postgrad,2011-10-03T10:18:00Z,2011-11-02T11:37:00Z,30.054861111111112,38.050694444444446,2,836.0600000000001,418.03,291.5,583,34,Morning,Monday,Mid,Medium Basket,3,3,3,9,333,Needs Attention,Medium Value,Occasional,4,0.12186628643783737,0.49694695816258955,Regular Customers
16748,United Kingdom,United Kingdom,Doctor,45,45-54,3,Married,Postgrad,2011-01-09T13:50:00Z,2011-11-22T10:17:00Z,316.8520833333333,18.10625,5,1515.9,303.18,176,880,42,Afternoon,Tuesday,Mid,Medium Basket,2,4,4,10,244,At Risk,Medium Value,Occasional,3,1.4040470797102178,-0.5864780108360074,Recently Active
16750,United Kingdom,United Kingdom,Unknown,42,35-44,3,Divorced,Undergrad,2011-04-21T16:53:00Z,2011-10-26T12:48:00Z,187.82986111111111,45.00138888888889,5,623.9300000000001,124.78600000000002,42.8,214,74,Afternoon,Tuesday,Mid,Single Item,3,4,3,10,343,Loyal Customers,Medium Value,Occasional,4,-0.016535332237986755,-1.1509451913129498,Regular Customers
16751,United Kingdom,United Kingdom,Doctor,39,35-44,5,Widow,Postgrad,2011-11-09T10:48:00Z,2011-11-09T10:48:00Z,0,31.084722222222226,1,1764.72,1764.72,1031,1031,24,Morning,Wednesday,Low,Large Basket,2,2,4,8,224,Big Spenders Lost,Medium Value,One-Time,4,0.9984896459333796,2.148567924878356,Regular Customers
16752,United Kingdom,United Kingdom,Unknown,58,55+,1,Divorced,Undergrad,2010-12-02T12:18:00Z,2010-12-02T12:18:00Z,0,373.02222222222224,1,207.5,207.5,54,54,9,Afternoon,Thursday,Mid,Medium Basket,5,2,1,8,521,Promising,Low Value,One-Time,2,-3.002939022291475,0.8000552573912176,Dormant / Churn Risk
16753,United Kingdom,United Kingdom,Doctor,45,45-54,4,Widow,Postgrad,2011-10-12T13:14:00Z,2011-10-12T13:14:00Z,0,58.983333333333334,1,223.92,223.92,189,189,34,Afternoon,Wednesday,Mid,Single Item,3,2,1,6,321,Promising,Low Value,One-Time,4,-1.1906486808637502,-0.05626467590060191,Regular Customers
16754,United Kingdom,United Kingdom,Unknown,67,55+,1,Single,Postgrad,2010-12-02T17:38:00Z,2010-12-02T17:38:00Z,0,372.8,1,2002.4,2002.4,4280,4280,2,Evening,Thursday,Low,Large Basket,5,2,4,11,524,Potential Loyalists,High Value,One-Time,4,0.06886294261048181,5.1773792076190865,Regular Customers
16755,United Kingdom,United Kingdom,Pharmacist,44,35-44,5,Married,Postgrad,2011-01-28T10:47:00Z,2011-08-17T13:21:00Z,201.10694444444445,114.97847222222222,3,1496.83,498.9433333333333,354.6666666666667,1064,133,Afternoon,Wednesday,Mid,Small Basket,4,4,4,12,444,Champions,Medium Value,Occasional,3,1.3867570484121203,0.42830870400792953,Recently Active
16756,United Kingdom,United Kingdom,Doctor,49,45-54,3,Widow,Postgrad,2011-05-09T09:33:00Z,2011-05-09T09:33:00Z,0,215.13680555555555,1,239.4,239.4,106,106,13,Morning,Monday,Mid,Medium Basket,5,2,1,8,521,Promising,Low Value,One-Time,2,-2.0990054114666132,0.47842025656360865,Dormant / Churn Risk
16757,United Kingdom,United Kingdom,Doctor,34,25-34,4,Married,Postgrad,2011-01-25T11:59:00Z,2011-01-25T11:59:00Z,0,319.03541666666666,1,106.83,106.83,81,81,7,Morning,Tuesday,Low,Medium Basket,5,2,1,8,521,Promising,Low Value,One-Time,2,-3.3039424395549606,0.14711531325582275,Dormant / Churn Risk
16758,United Kingdom,United Kingdom,Doctor,46,45-54,4,Married,Postgrad,2011-10-05T14:47:00Z,2011-10-05T14:47:00Z,0,65.91875,1,369.34,369.34,203,203,22,Afternoon,Wednesday,Mid,Small Basket,3,2,2,7,322,Promising,Low Value,One-Time,4,-0.9427158012307737,0.43137902125070504,Regular Customers
16759,United Kingdom,United Kingdom,Doctor,51,45-54,3,Widow,Postgrad,2011-11-09T09:06:00Z,2011-12-02T12:42:00Z,23.15,8.005555555555556,3,789.79,263.2633333333333,203,609,40,Morning,Wednesday,Mid,Medium Basket,1,4,3,8,143,At Risk,Medium Value,Occasional,4,0.08407677266844038,-0.011167786857315287,Regular Customers
16761,United Kingdom,United Kingdom,Pharmacist,43,35-44,5,Married,Postgrad,2011-09-04T11:15:00Z,2011-09-04T11:15:00Z,0,97.06597222222224,1,316.62,316.62,341,341,13,Morning,Sunday,Mid,Large Basket,4,2,2,8,422,Potential Loyalists,Low Value,One-Time,4,-1.1403497193975622,0.5515838016594152,Regular Customers
16762,United Kingdom,United Kingdom,Pharmacist,46,45-54,5,Widow,Postgrad,2011-07-18T12:52:00Z,2011-11-20T11:43:00Z,124.95208333333332,20.04652777777778,3,1501.38,500.46,206,618,51,Morning,Sunday,Mid,Medium Basket,2,4,4,10,244,At Risk,Medium Value,Occasional,4,0.9241088576659238,0.2927835922937013,Regular Customers
16763,United Kingdom,United Kingdom,Doctor,40,35-44,3,Widow,Postgrad,2011-05-25T11:52:00Z,2011-05-25T11:52:00Z,0,199.0402777777778,1,611.8499999999999,611.8499999999999,319,319,23,Morning,Wednesday,Mid,Large Basket,5,2,3,10,523,Potential Loyalists,Medium Value,One-Time,4,-0.7555833595527082,1.3524473674679527,Regular Customers
16764,United Kingdom,United Kingdom,Doctor,45,45-54,5,Married,Postgrad,2011-07-19T17:17:00Z,2011-12-06T11:41:00Z,139.76666666666668,4.047916666666667,13,2799.25,215.32692307692307,96.84615384615384,1259,209,Afternoon,Friday,Mid,Single Item,1,5,5,11,155,At Risk,High Value,Frequent,3,2.0192773542617655,-0.7937621919054593,Recently Active
16765,United Kingdom,United Kingdom,Doctor,40,35-44,4,Widow,Postgrad,2011-02-18T15:41:00Z,2011-02-18T15:41:00Z,0,294.88125,1,34,34,4,4,1,Afternoon,Friday,High,Small Basket,5,2,1,8,521,Promising,Low Value,One-Time,2,-5.538963502703613,-1.005645922248433,Dormant / Churn Risk
16766,United Kingdom,United Kingdom,Pharmacist,51,45-54,5,Widow,Postgrad,2011-03-11T13:34:00Z,2011-03-11T15:22:00Z,0.075,273.89444444444445,2,1145.6,572.8,268,536,17,Afternoon,Friday,Mid,Medium Basket,5,3,4,12,534,Potential Loyalists,Medium Value,Occasional,4,-0.6488527660642462,1.6046071079089077,Regular Customers
16767,United Kingdom,United Kingdom,Doctor,45,45-54,5,Widow,Postgrad,2011-01-27T13:38:00Z,2011-11-09T09:42:00Z,285.8361111111111,31.130555555555556,11,5580.6,507.3272727272728,403.1818181818182,4435,148,Afternoon,Wednesday,Mid,Medium Basket,2,5,5,12,255,At Risk,Premium Value,Frequent,3,3.2028215282230095,-0.02839682958391604,Recently Active
16768,United Kingdom,United Kingdom,Pharmacist,30,25-34,3,Widow,Postgrad,2011-03-13T10:25:00Z,2011-10-23T10:38:00Z,224.0090277777778,48.09166666666667,3,478.09,159.36333333333334,65.33333333333333,196,47,Morning,Sunday,Mid,Small Basket,3,4,2,9,342,Loyal Customers,Low Value,Occasional,4,-0.18682094496520218,-0.9681496386580524,Regular Customers
16769,United Kingdom,United Kingdom,Pharmacist,38,35-44,5,Widow,Postgrad,2011-03-24T13:41:00Z,2011-03-24T13:41:00Z,0,260.96458333333334,1,380.39,380.39,83,83,33,Afternoon,Thursday,Mid,Small Basket,5,2,2,9,522,Potential Loyalists,Low Value,One-Time,2,-1.6454824061235649,0.8963932205288239,Dormant / Churn Risk
16770,United Kingdom,United Kingdom,Unknown,36,35-44,4,Divorced,Undergrad,2010-12-02T15:49:00Z,2011-10-13T12:21:00Z,314.85555555555555,58.02013888888889,5,770.1,154.02,92.8,464,116,Afternoon,Sunday,Mid,Small Basket,3,4,3,10,343,Loyal Customers,Medium Value,Occasional,4,0.885450799210756,-1.2013169866848505,Regular Customers
16771,United Kingdom,United Kingdom,Unknown,33,25-34,1,Divorced,Undergrad,2011-01-05T13:57:00Z,2011-11-06T13:28:00Z,304.9798611111111,33.97361111111111,5,2246.81,449.362,297.8,1489,200,Afternoon,Wednesday,Mid,Small Basket,3,4,5,12,345,Loyal Customers,High Value,Occasional,3,2.3501220476792266,-0.21673646214558231,Recently Active
16773,United Kingdom,United Kingdom,Business,34,25-34,3,Widow,Postgrad,2011-10-13T14:37:00Z,2011-10-13T14:37:00Z,0,57.925694444444446,1,171.59,171.59,171,171,23,Afternoon,Thursday,Mid,Small Basket,3,2,1,6,321,Promising,Low Value,One-Time,2,-1.559225868908579,-0.2637870346368261,Dormant / Churn Risk
16774,United Kingdom,United Kingdom,Pharmacist,36,35-44,5,Married,Postgrad,2011-06-14T12:45:00Z,2011-10-03T12:41:00Z,110.99722222222222,68.00625,4,661.52,165.38,80.5,322,36,Afternoon,Monday,Mid,Small Basket,3,4,3,10,343,Loyal Customers,Medium Value,Occasional,4,-0.30923878298399876,-0.5330313935545292,Regular Customers
16775,United Kingdom,United Kingdom,Pharmacist,47,45-54,4,Widow,Postgrad,2010-12-07T15:15:00Z,2011-11-29T15:22:00Z,357.0048611111111,10.894444444444444,11,1695.66,154.1509090909091,40,440,84,Afternoon,Tuesday,Mid,Small Basket,1,5,4,10,154,At Risk,Medium Value,Frequent,3,1.5412302152287496,-1.5671301411721097,Recently Active
16776,United Kingdom,United Kingdom,Pharmacist,50,45-54,3,Married,Postgrad,2011-10-10T13:04:00Z,2011-10-10T13:04:00Z,0,60.99027777777778,1,388.28,388.28,262,262,61,Afternoon,Monday,Mid,Small Basket,3,2,2,7,322,Promising,Low Value,One-Time,4,-0.45705964916416164,0.418387906855903,Regular Customers
16777,United Kingdom,United Kingdom,Pharmacist,39,35-44,5,Widow,Postgrad,2011-03-27T14:34:00Z,2011-09-20T13:41:00Z,176.96319444444444,80.96458333333334,2,226.35,113.175,32,64,45,Afternoon,Sunday,Mid,Single Item,4,3,1,8,431,Needs Attention,Low Value,Occasional,2,-1.2598619185419708,-1.1420011683555606,Dormant / Churn Risk
16778,United Kingdom,United Kingdom,Pharmacist,48,45-54,3,Widow,Postgrad,2011-03-10T15:21:00Z,2011-09-26T13:48:00Z,199.93541666666667,74.95972222222223,2,245.94,122.97,97,194,16,Afternoon,Monday,Mid,Medium Basket,4,3,1,8,431,Needs Attention,Low Value,Occasional,4,-1.0844400184470282,-0.9402942789604168,Regular Customers
16779,United Kingdom,United Kingdom,Unknown,30,25-34,1,Divorced,Postgrad,2010-12-08T09:56:00Z,2011-12-07T14:54:00Z,364.2069444444445,2.9138888888888888,22,10629.72,483.16909090909087,242.04545454545453,5325,161,Afternoon,Wednesday,Mid,Medium Basket,1,5,5,11,155,At Risk,Premium Value,Highly Frequent,3,4.244538878250006,-0.7013141119206555,Recently Active
16780,United Kingdom,United Kingdom,Pharmacist,46,45-54,4,Married,Postgrad,2011-03-25T17:34:00Z,2011-08-31T16:09:00Z,158.94097222222223,100.86180555555556,2,425.19,212.595,135.5,271,51,Afternoon,Wednesday,Mid,Small Basket,4,3,2,9,432,Potential Loyalists,Low Value,Occasional,4,-0.34775084927994926,-0.35915233515420075,Regular Customers
16781,United Kingdom,United Kingdom,Artist,18,18-24,1,Divorced,Undergrad,2010-12-02T14:26:00Z,2010-12-02T14:26:00Z,0,372.93333333333334,1,311.25,311.25,113,113,17,Afternoon,Thursday,High,Small Basket,5,2,2,9,522,Potential Loyalists,Low Value,One-Time,2,-2.2353455356849294,1.171655400955984,Dormant / Churn Risk
16782,United Kingdom,United Kingdom,Pharmacist,33,25-34,3,Married,Postgrad,2010-12-09T11:28:00Z,2011-11-29T13:20:00Z,355.0777777777778,10.979166666666666,13,2279.9,175.37692307692308,54.76923076923077,712,103,Morning,Thursday,Mid,Single Item,1,5,5,11,155,At Risk,High Value,Frequent,3,2.0104693445452884,-1.4747745595613122,Recently Active
16784,United Kingdom,United Kingdom,Pharmacist,32,25-34,4,Married,Postgrad,2011-11-20T12:20:00Z,2011-11-20T12:20:00Z,0,20.020833333333332,1,107.6,107.6,24,24,3,Afternoon,Sunday,Mid,Medium Basket,2,2,1,5,221,Lost,Low Value,One-Time,2,-3.091775009853094,-0.8342744813273293,Dormant / Churn Risk
16788,United Kingdom,United Kingdom,Business,35,35-44,5,Married,Postgrad,2011-03-30T13:05:00Z,2011-08-08T14:53:00Z,131.075,123.91458333333334,2,597.48,298.74,155.5,311,138,Afternoon,Monday,Mid,Single Item,4,3,3,10,433,Potential Loyalists,Medium Value,Occasional,4,0.16020154933436004,-0.003121842958378194,Regular Customers
16789,United Kingdom,United Kingdom,Pharmacist,52,45-54,5,Married,Postgrad,2011-12-01T15:12:00Z,2011-12-01T15:12:00Z,0,8.901388888888889,1,80.8,80.8,32,32,5,Afternoon,Thursday,Mid,Medium Basket,1,2,1,4,121,Lost,Low Value,One-Time,2,-3.0463078902464646,-1.1152593496202157,Dormant / Churn Risk
16790,United Kingdom,United Kingdom,Unknown,39,35-44,2,Married,Undergrad,2011-11-02T11:23:00Z,2011-12-06T11:53:00Z,34.020833333333336,4.039583333333334,6,1545.62,257.60333333333335,149.66666666666666,898,88,Morning,Wednesday,Mid,Medium Basket,1,5,4,10,154,At Risk,Medium Value,Frequent,4,0.8838912999149839,-0.16177366626095926,Regular Customers
16791,United Kingdom,United Kingdom,Doctor,32,25-34,5,Married,Postgrad,2011-01-11T15:42:00Z,2011-11-10T19:12:00Z,303.1458333333333,29.73472222222222,7,1721.78,245.96857142857144,109,763,218,Afternoon,Tuesday,Mid,Small Basket,2,5,4,11,254,At Risk,Medium Value,Frequent,3,1.8872274958737796,-0.9109750520359621,Recently Active
16792,United Kingdom,United Kingdom,Pharmacist,43,35-44,3,Widow,Postgrad,2011-03-02T14:39:00Z,2011-03-02T14:41:00Z,0.00138888888888888,282.92291666666665,2,110.38,55.19,22,44,11,Afternoon,Wednesday,Mid,Medium Basket,5,3,1,9,531,Needs Attention,Low Value,Occasional,2,-3.4780306473501623,-0.5894928075014032,Dormant / Churn Risk
16793,United Kingdom,United Kingdom,Pharmacist,34,25-34,3,Widow,Postgrad,2011-10-13T15:08:00Z,2011-10-13T15:08:00Z,0,57.90416666666667,1,243.84,243.84,146,146,16,Afternoon,Thursday,Mid,Medium Basket,3,2,1,6,321,Promising,Low Value,One-Time,2,-1.4607970686998482,0.03416133763671181,Dormant / Churn Risk
16794,United Kingdom,United Kingdom,Doctor,30,25-34,4,Married,Postgrad,2011-06-12T14:15:00Z,2011-12-08T17:54:00Z,179.15208333333334,1.788888888888889,10,1222.71,122.271,93.7,937,142,Afternoon,Sunday,Mid,Small Basket,1,5,4,10,154,At Risk,Medium Value,Frequent,3,1.2474362618082906,-1.288213125013358,Recently Active
16795,United Kingdom,United Kingdom,Unknown,53,45-54,2,Divorced,Postgrad,2010-12-09T14:08:00Z,2010-12-09T14:08:00Z,0,365.9458333333333,1,414.88,414.88,239,239,64,Afternoon,Thursday,Mid,Small Basket,5,2,2,9,522,Potential Loyalists,Low Value,One-Time,2,-1.2888593994342952,1.3955482779494732,Dormant / Churn Risk
16796,United Kingdom,United Kingdom,Pharmacist,53,45-54,4,Married,Postgrad,2011-09-11T14:01:00Z,2011-09-11T14:01:00Z,0,89.95069444444445,1,305.62,305.62,186,186,18,Afternoon,Sunday,Mid,Medium Basket,4,2,2,8,422,Potential Loyalists,Low Value,One-Time,4,-1.2546562314022396,0.34997519319041953,Regular Customers
16800,United Kingdom,United Kingdom,Pharmacist,49,45-54,4,Widow,Postgrad,2011-11-28T14:06:00Z,2011-11-28T14:06:00Z,0,11.947222222222225,1,1201.49,1201.49,540,540,148,Afternoon,Monday,Mid,Small Basket,1,2,4,7,124,Big Spenders Lost,Medium Value,One-Time,4,1.1245613113109212,1.321906105472979,Regular Customers
16801,United Kingdom,United Kingdom,Artist,25,25-34,2,Divorced,Undergrad,2011-03-11T13:56:00Z,2011-06-29T15:33:00Z,110.06736111111113,163.88680555555555,4,1619.73,404.9325,124.75,499,72,Afternoon,Friday,Mid,Small Basket,4,4,4,12,444,Champions,Medium Value,Occasional,4,0.4963371692284028,0.5072040255431605,Regular Customers
16803,United Kingdom,United Kingdom,Doctor,32,25-34,4,Married,Postgrad,2011-10-05T14:28:00Z,2011-10-05T14:28:00Z,0,65.93194444444444,1,332.3,332.3,245,245,24,Afternoon,Wednesday,Mid,Medium Basket,3,2,2,7,322,Promising,Low Value,One-Time,4,-0.9302690898038677,0.3712402211796806,Regular Customers
16804,United Kingdom,United Kingdom,Pharmacist,51,45-54,4,Widow,Postgrad,2011-03-14T15:48:00Z,2011-11-16T16:43:00Z,247.03819444444449,23.838194444444444,3,536.99,178.99666666666667,82,246,59,Afternoon,Wednesday,Mid,Small Basket,2,4,3,9,243,At Risk,Medium Value,Occasional,4,0.19186418932315155,-0.9969685188521917,Regular Customers
16805,United Kingdom,United Kingdom,Doctor,43,35-44,5,Widow,Postgrad,2010-12-14T13:35:00Z,2011-06-19T11:23:00Z,186.90833333333333,174.06041666666667,2,460.59,230.295,269.5,539,94,Afternoon,Tuesday,Mid,Small Basket,4,3,2,9,432,Potential Loyalists,Low Value,Occasional,4,0.03317792785684123,-0.06864624752657843,Regular Customers
16806,United Kingdom,United Kingdom,Pharmacist,54,45-54,3,Widow,Postgrad,2011-04-14T19:59:00Z,2011-08-28T15:27:00Z,135.8111111111111,103.89097222222222,4,801.49,200.3725,94.5,378,68,Afternoon,Sunday,Mid,Small Basket,4,4,3,11,443,Loyal Customers,Medium Value,Occasional,4,0.07836905283894822,-0.35913909882337613,Regular Customers
16807,United Kingdom,United Kingdom,Pharmacist,44,35-44,3,Married,Postgrad,2011-03-14T09:46:00Z,2011-07-20T12:00:00Z,128.09305555555557,143.03472222222223,3,1121.59,373.8633333333333,259.3333333333333,778,57,Morning,Wednesday,Mid,Medium Basket,4,4,4,12,444,Champions,Medium Value,Occasional,4,0.47498670068525917,0.45741459499687825,Regular Customers
16808,United Kingdom,United Kingdom,Unknown,18,18-24,3,Single,Postgrad,2011-03-10T19:05:00Z,2011-09-01T19:34:00Z,175.02013888888888,99.71944444444443,2,288.42,144.21,98,196,21,Evening,Thursday,Mid,Medium Basket,4,3,2,9,432,Potential Loyalists,Low Value,Occasional,4,-1.0090394213174625,-0.6919649787178466,Regular Customers
16809,United Kingdom,United Kingdom,Designer,34,25-34,2,Single,Undergrad,2011-03-22T15:20:00Z,2011-11-16T15:45:00Z,239.01736111111111,23.87847222222222,5,914.69,182.938,130.4,652,79,Afternoon,Tuesday,Mid,Small Basket,2,4,3,9,243,At Risk,Medium Value,Occasional,4,0.886839907552379,-0.8989164597526005,Regular Customers
16810,United Kingdom,United Kingdom,Doctor,53,45-54,4,Married,Postgrad,2011-05-31T15:32:00Z,2011-05-31T15:32:00Z,0,192.8875,1,309.54,309.54,114,114,15,Afternoon,Tuesday,Mid,Medium Basket,5,2,2,9,522,Potential Loyalists,Low Value,One-Time,2,-1.7653157507809756,0.6210442620828258,Dormant / Churn Risk
16811,United Kingdom,United Kingdom,Pharmacist,33,25-34,5,Widow,Postgrad,2011-11-22T17:19:00Z,2011-12-05T11:39:00Z,12.76388888888889,5.049305555555556,2,547.07,273.535,238.5,477,26,Evening,Tuesday,Mid,Medium Basket,1,3,3,7,133,At Risk,Medium Value,Occasional,4,-0.3232763715170661,0.06550702731774521,Regular Customers
